,index,TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
235,223204,Theft of Bicycle,2003,12,22,21,0,12XX E GEORGIA ST,Strathcona,494267.86665100005,5458423.2879800005
236,223206,Theft of Bicycle,2003,1,14,13,0,12XX E PENDER ST,Strathcona,494258.693224,5458625.23821
237,226391,Theft of Bicycle,2003,4,25,14,0,15XX W 7TH AVE,Fairview,489791.248426,5456970.47188
238,221275,Theft of Bicycle,2003,5,30,0,0,10XX MARINASIDE CRES,Central Business District,491543.909178,5457836.0862
239,231783,Theft of Bicycle,2003,9,2,16,30,22XX E 54TH AVE,Victoria-Fraserview,495605.337841,5451933.0903199995
240,226290,Theft of Bicycle,2003,3,29,14,0,15XX W 14TH AVE,Fairview,489876.736058,5456244.77278
241,231789,Theft of Bicycle,2003,10,1,22,0,22XX E 7TH AVE,Grandview-Woodland,495736.694105,5456817.95203
242,237036,Theft of Bicycle,2003,7,31,1,0,3XX E 41ST AVE,Riley Park,492818.43251499993,5453373.085
243,221265,Theft of Bicycle,2003,6,30,0,0,10XX MARINASIDE CRES,Central Business District,491477.70379899995,5457857.499419999
244,221264,Theft of Bicycle,2003,6,1,0,0,10XX MARINASIDE CRES,Central Business District,491477.70379899995,5457857.499419999
245,221263,Theft of Bicycle,2003,5,28,19,0,10XX MARINASIDE CRES,Central Business District,491477.70379899995,5457857.499419999
246,237034,Theft of Bicycle,2003,4,10,18,0,3XX E 38TH AVE,Riley Park,492792.076345,5453723.0011599995
247,244229,Theft of Bicycle,2003,7,16,12,30,8XX BEACH AVE,Central Business District,490405.151324,5458008.66576
248,226331,Theft of Bicycle,2003,3,3,7,30,15XX W 2ND AVE,Fairview,489941.694598,5457435.08953
249,226319,Theft of Bicycle,2003,5,19,18,0,15XX W 2ND AVE,Fairview,489883.138343,5457448.66417
250,226318,Theft of Bicycle,2003,4,27,19,0,15XX W 2ND AVE,Fairview,489883.138343,5457448.66417
251,221256,Theft of Bicycle,2003,7,17,18,30,10XX MARINASIDE CRES,Central Business District,491441.61439700006,5457869.49977
252,244224,Theft of Bicycle,2003,7,6,11,0,8XX AVISON WAY,Stanley Park,490536.128022,5460885.81193
253,250102,Theft of Bicycle,2003,8,17,11,0,JOHNSTON ST,Fairview,490209.05833500007,5457657.07041
254,244266,Theft of Bicycle,2003,6,13,23,0,8XX BURRARD ST,Central Business District,491012.054669,5458891.9628800005
255,231907,Theft of Bicycle,2003,8,9,2,0,22XX PRINCE EDWARD ST,Mount Pleasant,493036.88041000004,5456929.50907
256,231997,Theft of Bicycle,2003,1,8,22,30,22XX W 1ST AVE,Kitsilano,488557.300367,5457573.86107
257,221188,Theft of Bicycle,2003,1,2,1,0,10XX JERVIS ST,West End,490409.62100200006,5459131.10833
258,226234,Theft of Bicycle,2003,3,21,17,0,15XX SW MARINE DR,Marpole,489640.091489,5450645.38261
259,232001,Theft of Bicycle,2003,1,4,15,0,22XX W 1ST AVE,Kitsilano,488652.61530500004,5457580.416230001
260,221185,Theft of Bicycle,2003,2,17,0,0,10XX JERVIS ST,West End,490322.69212200004,5459033.0256199995
261,232009,Theft of Bicycle,2003,9,5,18,0,22XX W 1ST AVE,Kitsilano,488662.121938,5457580.15769
262,232011,Theft of Bicycle,2003,11,11,4,15,22XX W 1ST AVE,Kitsilano,488706.48623100005,5457578.95113
263,226227,Theft of Bicycle,2003,2,27,10,13,15XX ROBSON ST,West End,490445.60661300004,5459579.9648
264,247751,Theft of Bicycle,2003,10,4,18,15,CARDERO ST / ROBSON ST,West End,490380.789372,5459638.07881
265,221179,Theft of Bicycle,2003,9,21,15,30,10XX IRONWORK PASS,Fairview,490704.97064099996,5457253.0549099995
266,244355,Theft of Bicycle,2003,8,9,17,59,8XX CARDERO ST,West End,490360.780874,5459612.59956
267,226190,Theft of Bicycle,2003,9,7,20,0,15XX PENDRELL ST,West End,490074.359374,5459165.7758599995
268,244378,Theft of Bicycle,2003,2,26,11,20,8XX DENMAN ST,West End,490056.682166,5459766.81123
269,232036,Theft of Bicycle,2003,8,22,22,0,22XX W 39TH AVE,Arbutus Ridge,488378.846808,5453753.98574
270,244379,Theft of Bicycle,2003,2,26,19,30,8XX DENMAN ST,West End,490056.682166,5459766.81123
271,244380,Theft of Bicycle,2003,3,28,14,0,8XX DENMAN ST,West End,490056.682166,5459766.81123
272,232047,Theft of Bicycle,2003,9,8,20,0,22XX W 3RD AVE,Kitsilano,488682.31864899996,5457374.1754
273,244381,Theft of Bicycle,2003,8,6,18,0,8XX DENMAN ST,West End,490056.682166,5459766.81123
274,221164,Theft of Bicycle,2003,5,22,5,45,10XX HOWE ST,Central Business District,490922.686025,5458529.75227
275,236701,Theft of Bicycle,2003,6,29,1,10,39XX W BROADWAY AVE,West Point Grey,486126.66212600004,5456881.098730001
276,226162,Theft of Bicycle,2003,9,23,19,30,15XX NELSON ST,West End,490217.572026,5459328.080680001
277,226235,Theft of Bicycle,2003,3,22,16,0,15XX SW MARINE DR,Marpole,489640.091489,5450645.38261
278,247763,Theft of Bicycle,2003,8,17,2,0,CARDERO ST / W GEORGIA ST,West End,490503.47591000004,5459766.66837
279,244313,Theft of Bicycle,2003,9,11,3,0,8XX BUTE ST,West End,490638.650607,5459126.96804
280,226242,Theft of Bicycle,2003,5,23,0,0,15XX VICTORIA DR,Grandview-Woodland,495212.864354,5457581.37545
281,231908,Theft of Bicycle,2003,10,9,17,0,22XX PRINCE EDWARD ST,Mount Pleasant,493036.88041000004,5456929.50907
282,231909,Theft of Bicycle,2003,11,15,12,0,22XX PRINCE EDWARD ST,Mount Pleasant,493036.88041000004,5456929.50907
283,244283,Theft of Bicycle,2003,7,2,13,0,8XX BURRARD ST,Central Business District,491066.19318199996,5458945.81156
284,244284,Theft of Bicycle,2003,7,13,15,45,8XX BURRARD ST,Central Business District,491066.19318199996,5458945.81156
285,247777,Theft of Bicycle,2003,7,12,12,45,CARRALL ST / E CORDOVA ST,Central Business District,492416.833645,5458858.14112
286,231922,Theft of Bicycle,2003,1,31,18,30,22XX REDBUD LANE,Kitsilano,488589.210367,5456537.2595
287,236918,Theft of Bicycle,2003,7,2,15,45,3XX COLUMBIA ST,Central Business District,492569.737707,5458841.336759999
288,247776,Theft of Bicycle,2003,4,7,9,10,CARRALL ST / E CORDOVA ST,Central Business District,492416.833645,5458858.14112
289,226271,Theft of Bicycle,2003,7,29,9,0,15XX W 12TH AVE,Fairview,489844.146377,5456464.04513
290,247773,Theft of Bicycle,2003,6,1,15,0,CAROLINA ST / E 8TH AVE,Mount Pleasant,493377.356679,5456745.61338
291,231893,Theft of Bicycle,2003,6,28,11,0,22XX PANDORA ST,Grandview-Woodland,495733.217092,5458922.84189
292,226266,Theft of Bicycle,2003,3,27,1,0,15XX W 11TH AVE,Fairview,489884.859859,5456563.945730001
293,236878,Theft of Bicycle,2003,2,19,7,30,3XX CAMBIE ST,Central Business District,492064.400826,5458975.04763
294,226254,Theft of Bicycle,2003,8,22,16,0,15XX W 11TH AVE,Fairview,489762.90574799996,5456557.10886
295,250206,Theft of Bicycle,2003,5,20,15,0,LAUREL ST / W BROADWAY AV,Fairview,490965.417784,5456741.28583
296,223269,Theft of Bicycle,2003,7,30,14,53,12XX HARO ST,West End,490653.300246,5459222.92958
297,226253,Theft of Bicycle,2003,1,31,14,30,15XX W 11 AV,Fairview,489908.36642399995,5456554.35506
298,231958,Theft of Bicycle,2003,3,26,22,30,22XX VANNESS AVE,Kensington-Cedar Cottage,495663.926874,5455205.234759999
299,226246,Theft of Bicycle,2003,1,16,0,0,15XX VINE ST,Kitsilano,488547.792591,5457738.52992
300,226243,Theft of Bicycle,2003,6,8,0,0,15XX VICTORIA DR,Grandview-Woodland,495212.864354,5457581.37545
301,236846,Theft of Bicycle,2003,9,9,16,45,3XX ALEXANDER ST,Strathcona,492893.91198000003,5459034.72956
302,231978,Theft of Bicycle,2003,10,15,11,0,22XX W 12TH AVE,Kitsilano,488578.14054700005,5456487.76935
303,250203,Theft of Bicycle,2003,6,16,23,0,LAUREL ST / W 70TH AVE,Marpole,490811.28855500004,5450632.02205
304,237153,Theft of Bicycle,2003,8,26,13,0,3XX GORE AVE,Strathcona,492907.284054,5458832.94556
305,226415,Theft of Bicycle,2003,5,21,18,30,15XX W BROADWAY AVE,Fairview,489860.338642,5456764.12914
306,226421,Theft of Bicycle,2003,10,27,18,0,15XX W BROADWAY AVE,Fairview,489909.73599899997,5456763.27822
307,226632,Theft of Bicycle,2003,6,4,16,45,16XX DAVIE ST,West End,489871.119718,5459223.30475
308,226631,Theft of Bicycle,2003,5,1,18,45,16XX DAVIE ST,West End,489871.119718,5459223.30475
309,237408,Theft of Bicycle,2003,3,19,0,0,3XX W 7TH AVE,Mount Pleasant,491846.74659700005,5456903.62886
310,226624,Theft of Bicycle,2003,3,1,22,0,16XX CYPRESS ST,Kitsilano,489247.664558,5457573.46447
311,226623,Theft of Bicycle,2003,3,1,0,0,16XX CYPRESS ST,Kitsilano,489247.664558,5457573.46447
312,231485,Theft of Bicycle,2003,4,9,19,0,21XX W 3RD AVE,Kitsilano,488879.886153,5457369.4484
313,226619,Theft of Bicycle,2003,10,7,20,15,16XX CYPRESS ST,Kitsilano,489240.24005600007,5457635.768680001
314,231488,Theft of Bicycle,2003,7,4,8,30,21XX W 41ST AVE,Kerrisdale,488554.388271,5453544.17863
315,226601,Theft of Bicycle,2003,3,5,21,30,16XX COMMERCIAL DR,Grandview-Woodland,494937.783236,5457523.77238
316,223107,Theft of Bicycle,2003,5,5,0,0,12XX COMOX ST,West End,490396.628692,5459010.512
317,223108,Theft of Bicycle,2003,9,20,17,0,12XX COMOX ST,West End,490396.628692,5459010.512
318,237366,Theft of Bicycle,2003,10,26,22,0,3XX W 16TH AVE,Mount Pleasant,491857.955149,5456014.7487699995
319,237365,Theft of Bicycle,2003,3,26,0,0,3XX W 16TH AVE,Riley Park,491850.78485200007,5456005.806580001
320,243908,Theft of Bicycle,2003,6,18,18,0,86XX OSLER ST,Marpole,490405.59185,5450531.11047
321,237361,Theft of Bicycle,2003,6,22,1,0,3XX W 15TH AVE,Mount Pleasant,491907.80318000005,5456118.71673
322,231513,Theft of Bicycle,2003,12,15,19,30,21XX W 4TH AVE,Kitsilano,488864.476266,5457268.94703
323,223117,Theft of Bicycle,2003,1,4,20,0,12XX COMOX ST,West End,490425.33461400005,5458969.19736
324,237352,Theft of Bicycle,2003,9,12,9,0,3XX W 13TH AVE,Mount Pleasant,491878.766754,5456300.70471
325,226577,Theft of Bicycle,2003,6,22,4,50,16XX CEDAR CRES,Shaughnessy,489560.642273,5455951.400640001
326,221374,Theft of Bicycle,2003,5,24,17,0,10XX QUEBEC ST,Central Business District,492586.91498299997,5458039.829419999
327,237345,Theft of Bicycle,2003,10,4,5,50,3XX W 12TH AVE,Mount Pleasant,491895.666876,5456410.71423
328,226639,Theft of Bicycle,2003,1,18,22,50,16XX DAVIE ST,West End,489895.974429,5459185.573919999
329,221405,Theft of Bicycle,2003,5,15,20,0,10XX RICHARDS ST,Central Business District,491190.689575,5458356.5276
330,226642,Theft of Bicycle,2003,8,27,23,0,16XX DISCOVERY ST,West Point Grey,485255.22281199996,5457814.4516
331,223085,Theft of Bicycle,2003,10,5,15,15,12XX CARTWRIGHT ST,Fairview,490393.59874799993,5457421.78047
332,221436,Theft of Bicycle,2003,6,6,20,0,10XX SCANTLINGS AVE,Fairview,490704.161499,5457212.809119999
333,237473,Theft of Bicycle,2003,7,28,10,0,3XX W GEORGIA ST,Central Business District,491651.565303,5458615.15115
334,237472,Theft of Bicycle,2003,7,16,11,0,3XX W GEORGIA ST,Central Business District,491651.565303,5458615.15115
335,248036,Theft of Bicycle,2003,4,3,18,0,COMMERCIAL DR / E 1ST AVE,Grandview-Woodland,494931.31955200003,5457427.47177
336,221431,Theft of Bicycle,2003,6,8,18,0,10XX SCANTLINGS AVE,Fairview,490671.258612,5457176.62248
337,237471,Theft of Bicycle,2003,6,19,14,0,3XX W GEORGIA ST,Central Business District,491651.565303,5458615.15115
338,237470,Theft of Bicycle,2003,6,6,12,0,3XX W GEORGIA ST,Central Business District,491651.565303,5458615.15115
339,237469,Theft of Bicycle,2003,5,27,15,0,3XX W GEORGIA ST,Central Business District,491651.565303,5458615.15115
340,237468,Theft of Bicycle,2003,5,3,15,30,3XX W GEORGIA ST,Central Business District,491651.565303,5458615.15115
341,237467,Theft of Bicycle,2003,3,31,17,15,3XX W GEORGIA ST,Central Business District,491651.565303,5458615.15115
342,237343,Theft of Bicycle,2003,6,13,22,0,3XX W 12TH AVE,Mount Pleasant,491869.42981999996,5456402.051419999
343,231435,Theft of Bicycle,2003,5,18,17,0,21XX W 1ST AVE,Kitsilano,488742.775151,5457577.97511
344,237466,Theft of Bicycle,2003,3,6,12,0,3XX W GEORGIA ST,Central Business District,491651.565303,5458615.15115
345,237465,Theft of Bicycle,2003,1,20,15,0,3XX W GEORGIA ST,Central Business District,491651.565303,5458615.15115
346,243825,Theft of Bicycle,2003,4,6,0,1,84XX JELLICOE ST,Killarney,496530.338422,5450461.11312
347,237464,Theft of Bicycle,2003,1,14,16,46,3XX W GEORGIA ST,Central Business District,491651.565303,5458615.15115
348,226655,Theft of Bicycle,2003,1,8,14,0,16XX DURANLEAU ST,Fairview,490105.444078,5457699.53089
349,243837,Theft of Bicycle,2003,12,10,8,0,85XX LIGHTHOUSE WAY,Killarney,496436.15825,5450365.18855
350,226645,Theft of Bicycle,2003,8,23,14,45,16XX DURANLEAU ST,Fairview,490103.974282,5457641.26267
351,231448,Theft of Bicycle,2003,6,7,12,0,21XX W 2ND AVE,Kitsilano,488730.79970100004,5457480.099359999
352,231449,Theft of Bicycle,2003,6,8,10,0,21XX W 2ND AVE,Kitsilano,488730.79970100004,5457480.099359999
353,221409,Theft of Bicycle,2003,6,20,7,0,10XX ROBSON ST,West End,490931.058955,5459097.522969999
354,231436,Theft of Bicycle,2003,5,29,0,0,21XX W 1ST AVE,Kitsilano,488742.775151,5457577.97511
355,231544,Theft of Bicycle,2003,5,10,20,0,21XX W 7TH AVE,Kitsilano,488752.778545,5456998.98168
356,231545,Theft of Bicycle,2003,5,13,20,30,21XX W 7TH AVE,Kitsilano,488752.778545,5456998.98168
357,243933,Theft of Bicycle,2003,6,25,19,0,87XX FRENCH ST,Marpole,489859.325783,5450425.60018
358,223163,Theft of Bicycle,2003,4,28,18,10,12XX E 15TH AVE,Mount Pleasant,494222.388708,5455997.72899
359,223164,Theft of Bicycle,2003,6,6,8,35,12XX E 15TH AVE,Mount Pleasant,494233.41355399997,5456006.19891
360,237254,Theft of Bicycle,2003,8,22,18,0,3XX ROBSON ST,Central Business District,491559.696274,5458460.73616
361,222306,Theft of Bicycle,2003,11,15,3,0,11XX KELOWNA ST,Hastings-Sunrise,496886.908176,5457960.93327
362,237252,Theft of Bicycle,2003,2,17,15,0,3XX ROBSON ST,Central Business District,491559.696274,5458460.73616
363,226479,Theft of Bicycle,2003,6,17,4,0,16XX ADANAC ST,Grandview-Woodland,494719.989366,5458314.30397
364,247917,Theft of Bicycle,2003,4,15,12,6,CLARK DR / E 19TH AVE,Kensington-Cedar Cottage,494328.81502399995,5455642.451830001
365,221318,Theft of Bicycle,2003,7,17,8,30,10XX NELSON ST,West End,490822.76712299994,5458727.2301
366,223169,Theft of Bicycle,2003,2,7,19,0,12XX E 17TH AVE,Kensington-Cedar Cottage,494238.027204,5455841.01841
367,244143,Theft of Bicycle,2003,6,27,9,30,8X W PENDER ST,Central Business District,492213.97836400004,5458691.50555
368,226493,Theft of Bicycle,2003,7,16,0,1,16XX ADANAC ST,Grandview-Woodland,494838.227363,5458311.44458
369,223173,Theft of Bicycle,2003,7,15,20,0,12XX E 22ND AVE,Kensington-Cedar Cottage,494206.456002,5455341.89505
370,244148,Theft of Bicycle,2003,8,10,17,15,8XX AVISON WAY,Stanley Park,490530.956583,5460905.92687
371,244149,Theft of Bicycle,2003,8,22,15,0,8XX AVISON WAY,Stanley Park,490530.956583,5460905.92687
372,250087,Theft of Bicycle,2003,9,21,14,0,JACKSON AVE / UNION ST,Strathcona,493192.78984399996,5458315.645880001
373,237217,Theft of Bicycle,2003,3,24,1,0,3XX POWELL ST,Strathcona,492994.42574399995,5458930.696169999
374,221308,Theft of Bicycle,2003,6,3,0,0,10XX NELSON ST,West End,490793.279196,5458756.37798
375,221307,Theft of Bicycle,2003,4,17,0,0,10XX NELSON ST,West End,490793.279196,5458756.37798
376,226431,Theft of Bicycle,2003,11,4,20,30,15XX W GEORGIA ST,West End,490582.62599300005,5459679.76869
377,226430,Theft of Bicycle,2003,9,19,8,50,15XX W GEORGIA ST,West End,490582.62599300005,5459679.76869
378,250094,Theft of Bicycle,2003,3,26,20,0,JERVIS ST / PENDRELL ST,West End,490262.9671770001,5458982.75474
379,221299,Theft of Bicycle,2003,7,13,12,0,10XX NELSON ST,West End,490745.02622600005,5458804.07451
380,237240,Theft of Bicycle,2003,11,28,15,0,3XX RAILWAY ST,Strathcona,492956.59234,5459096.0475
381,221718,Theft of Bicycle,2003,10,11,19,0,10XX WOLFE AVE,Shaughnessy,490630.813326,5455687.39169
382,226508,Theft of Bicycle,2003,8,7,18,0,16XX BARCLAY ST,West End,490219.54312299995,5459485.4477699995
383,221332,Theft of Bicycle,2003,6,13,23,0,10XX PACIFIC BLVD,Central Business District,491623.24296099995,5457933.47624
384,243948,Theft of Bicycle,2003,7,7,22,0,88XX MONTCALM ST,Marpole,490070.185705,5450289.48369
385,243955,Theft of Bicycle,2003,2,9,23,0,89XX HUDSON ST,Marpole,490177.69253999996,5450074.86387
386,243968,Theft of Bicycle,2003,6,26,0,15,8X E 26TH AVE,Riley Park,492468.929303,5455039.54731
387,250027,Theft of Bicycle,2003,7,29,18,30,HOWE ST / ROBSON ST,Central Business District,491211.475209,5458814.38906
388,250028,Theft of Bicycle,2003,8,24,9,48,HOWE ST / ROBSON ST,Central Business District,491211.475209,5458814.38906
389,231551,Theft of Bicycle,2003,7,28,7,0,21XX W 7TH AVE,Kitsilano,488863.18236700003,5456996.16964
390,223129,Theft of Bicycle,2003,7,28,22,0,12XX DAVIE ST,West End,490265.570917,5458833.881630001
391,231557,Theft of Bicycle,2003,10,12,0,0,21XX W 8TH AVE,Kitsilano,488791.9655,5456897.38574
392,231558,Theft of Bicycle,2003,10,14,19,0,21XX W 8TH AVE,Kitsilano,488795.14762,5456897.309830001
393,223131,Theft of Bicycle,2003,8,4,0,0,12XX DAVIE ST,West End,490292.516434,5458794.49757
394,237273,Theft of Bicycle,2003,7,27,20,30,3XX SE MARINE DR,Sunset,492803.408797,5450906.17394
395,221354,Theft of Bicycle,2003,8,26,11,57,10XX PACIFIC ST,West End,490344.55128,5458270.54629
396,250042,Theft of Bicycle,2003,8,10,13,0,HOWE ST / SMITHE ST,Central Business District,491095.17034300003,5458699.54761
397,223143,Theft of Bicycle,2003,8,3,22,0,12XX DENMAN ST,West End,489687.937887,5459395.55476
398,221344,Theft of Bicycle,2003,7,7,8,30,10XX PACIFIC ST,West End,490284.26629799994,5458343.17033
399,221343,Theft of Bicycle,2003,2,11,8,0,10XX PACIFIC ST,West End,490284.26629799994,5458343.17033
400,247943,Theft of Bicycle,2003,9,18,22,10,COLLINGWOOD ST / W BROADWAY AVE,Kitsilano,486769.069176,5456853.76673
401,237279,Theft of Bicycle,2003,10,10,17,45,3XX TERMINAL AVE,Strathcona,492876.03737700003,5457737.26924
402,237278,Theft of Bicycle,2003,10,6,12,45,3XX TERMINAL AVE,Strathcona,492876.03737700003,5457737.26924
403,231604,Theft of Bicycle,2003,7,11,21,30,21XX WILLIAM ST,Grandview-Woodland,495569.960483,5457899.0049
404,250051,Theft of Bicycle,2003,6,27,14,15,HOWE ST / W CORDOVA ST,Central Business District,491719.48244799994,5459323.80855
405,231606,Theft of Bicycle,2003,1,27,20,0,21XX YEW ST,Kitsilano,488705.374509,5457161.20331
406,244048,Theft of Bicycle,2003,12,25,18,0,8X W PENDER ST,Central Business District,492208.5573229999,5458692.99732
407,221721,Theft of Bicycle,2003,4,8,18,0,10XX WOLFE AVE,Shaughnessy,490706.80991099996,5455544.44731
408,230728,Theft of Bicycle,2003,7,15,10,0,20XX BEACH AVE,West End,489365.99954,5459777.69291
409,221723,Theft of Bicycle,2003,10,10,18,13,11XX ALBERNI ST,West End,490894.95337799995,5459283.88724
410,222117,Theft of Bicycle,2003,5,6,8,57,11XX GRANVILLE ST,Central Business District,490934.33565,5458381.28464
411,229455,Theft of Bicycle,2003,6,23,10,30,1XX DAVIE ST,Central Business District,491253.936408,5457835.57666
412,241282,Theft of Bicycle,2003,7,25,2,0,62XX KINGS LYNN ST,Killarney,498111.97659,5452785.59261
413,229464,Theft of Bicycle,2003,10,3,20,0,1XX DAVIE ST,Central Business District,491262.81927399995,5457826.81288
414,229471,Theft of Bicycle,2003,4,13,12,0,1XX DRAKE ST,Central Business District,491015.803404,5457857.01717
415,222480,Theft of Bicycle,2003,6,15,11,0,11XX PENDRELL ST,West End,490439.73267600004,5458801.36921
416,228455,Theft of Bicycle,2003,3,28,17,0,18XX LARCH ST,Kitsilano,488194.640288,5457442.74555
417,228441,Theft of Bicycle,2003,9,24,23,0,18XX HARO ST,West End,490000.77514499996,5459854.803280001
418,241311,Theft of Bicycle,2003,6,15,2,0,63XX OAK ST,Oakridge,490665.12239300006,5452764.04604
419,241330,Theft of Bicycle,2003,5,16,20,40,64XX CROWN ST,Musqueam,485684.66349799995,5452791.7949
420,241336,Theft of Bicycle,2003,6,15,17,0,64XX LANARK ST,Victoria-Fraserview,494478.69542700006,5452602.28668
421,241341,Theft of Bicycle,2003,7,25,9,0,64XX SALISH DR,Musqueam,485651.51675500005,5452823.8433
422,241349,Theft of Bicycle,2003,6,17,18,39,64XX VICTORIA DR,Victoria-Fraserview,495217.275453,5452521.39105
423,229524,Theft of Bicycle,2003,8,9,16,0,1XX E 16TH AVE,Riley Park,492561.58853,5455981.06746
424,228416,Theft of Bicycle,2003,10,25,5,0,18XX GRANT ST,Grandview-Woodland,495151.828867,5457611.41675
425,239939,Theft of Bicycle,2003,11,7,18,28,5XX ALEXANDER ST,Strathcona,493327.10998,5459021.78749
426,222090,Theft of Bicycle,2003,6,19,21,0,11XX GILFORD ST,West End,489677.27243500005,5459612.6816
427,229568,Theft of Bicycle,2003,9,30,6,0,1XX E 28TH AVE,Riley Park,492441.869522,5454806.57879
428,229569,Theft of Bicycle,2003,11,30,14,0,1XX E 28TH AVE,Riley Park,492441.869522,5454806.57879
429,239876,Theft of Bicycle,2003,4,10,19,30,5X W HASTINGS ST,Central Business District,492307.462034,5458786.38129
