TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,LAT,LON,DATETIME
Theft of Bicycle,2003,3,15,21,0,29XX W BROADWAY AVE,Kitsilano,49.26416455789087,-123.17111848996673,2003-03-15 21:00:00
Theft of Bicycle,2003,3,16,8,0,11XX E 24TH AVE,Kensington-Cedar Cottage,49.2490138155552,-123.08132142981434,2003-03-16 08:00:00
Theft of Bicycle,2003,3,16,16,30,20XX W 11TH AVE,Kitsilano,49.26187155252286,-123.15114602148034,2003-03-16 16:30:00
Theft of Bicycle,2003,3,16,22,0,15XX HARWOOD ST,West End,49.283481971478984,-123.1402147301892,2003-03-16 22:00:00
Theft of Bicycle,2003,3,17,0,0,BUTE ST / DAVIE ST,West End,49.2818061981587,-123.13335260010304,2003-03-17 00:00:00
Theft of Bicycle,2003,3,17,0,0,18XX W 2ND AVE,Kitsilano,49.269847443004224,-123.14684064307265,2003-03-17 00:00:00
Theft of Bicycle,2003,3,17,1,28,24XX TRINITY ST,Hastings-Sunrise,49.289666910021644,-123.05470212552949,2003-03-17 01:28:00
Theft of Bicycle,2003,3,17,18,0,8XX SW MARINE DR,Marpole,49.20701408173645,-123.12482797971994,2003-03-17 18:00:00
Theft of Bicycle,2003,3,18,11,0,24XX W 2ND AVE,Kitsilano,49.26998193120014,-123.16048934318485,2003-03-18 11:00:00
Theft of Bicycle,2003,3,19,0,0,3XX W 7TH AVE,Mount Pleasant,49.264841087664834,-123.1120661615119,2003-03-19 00:00:00
Theft of Bicycle,2003,3,19,0,0,30XX W 4TH AVE,Kitsilano,49.268486344785416,-123.17347756341118,2003-03-19 00:00:00
Theft of Bicycle,2003,3,20,22,0,17XX W 10TH AVE,Fairview,49.26269170627616,-123.14465377743709,2003-03-20 22:00:00
Theft of Bicycle,2003,3,21,17,0,15XX SW MARINE DR,Marpole,49.20851339874134,-123.14223472750028,2003-03-21 17:00:00
Theft of Bicycle,2003,3,21,17,0,17XX PENDRELL ST,West End,49.28725270172369,-123.13975877531892,2003-03-21 17:00:00
Theft of Bicycle,2003,3,21,21,50,1XX E HASTINGS ST,Central Business District,49.281357499571605,-123.10213649833496,2003-03-21 21:50:00
Theft of Bicycle,2003,3,22,1,0,7XX W 7TH AVE,Fairview,49.26502875830395,-123.12045108008665,2003-03-22 01:00:00
Theft of Bicycle,2003,3,22,16,0,15XX SW MARINE DR,Marpole,49.20851339874134,-123.14223472750028,2003-03-22 16:00:00
Theft of Bicycle,2003,3,24,1,0,3XX POWELL ST,Strathcona,49.28308913581118,-123.09632687881391,2003-03-24 01:00:00
Theft of Bicycle,2003,3,25,0,1,25XX W BROADWAY AVE,Kitsilano,49.2640505979047,-123.16341971827933,2003-03-25 00:01:00
Theft of Bicycle,2003,3,25,17,0,12XX BARCLAY ST,West End,49.28532038646176,-123.1302618045789,2003-03-25 17:00:00
Theft of Bicycle,2003,3,26,0,0,3XX W 16TH AVE,Riley Park,49.25676505869545,-123.11199237959207,2003-03-26 00:00:00
Theft of Bicycle,2003,3,26,0,0,38XX ONTARIO ST,Riley Park,49.2501416802031,-123.1048922599437,2003-03-26 00:00:00
Theft of Bicycle,2003,3,26,10,0,4XX W CORDOVA ST,Central Business District,49.28436432413649,-123.1104887527071,2003-03-26 10:00:00
Theft of Bicycle,2003,3,26,20,0,JERVIS ST / PENDRELL ST,West End,49.283519998133734,-123.13388570010578,2003-03-26 20:00:00
Theft of Bicycle,2003,3,26,22,30,22XX VANNESS AVE,Kensington-Cedar Cottage,49.24960265439664,-123.05958081283524,2003-03-26 22:30:00
Theft of Bicycle,2003,3,27,1,0,15XX W 11TH AVE,Fairview,49.26175627587962,-123.13902356172929,2003-03-27 01:00:00
Theft of Bicycle,2003,3,27,9,0,25XX SPRUCE ST,Fairview,49.26277879244963,-123.12896435122812,2003-03-27 09:00:00
Theft of Bicycle,2003,3,27,11,0,29XX ALDER ST,Fairview,49.25892491492264,-123.13148587156284,2003-03-27 11:00:00
Theft of Bicycle,2003,3,28,2,0,5X W CORDOVA ST,Central Business District,49.282722706930656,-123.10553575194973,2003-03-28 02:00:00
Theft of Bicycle,2003,3,28,14,0,8XX DENMAN ST,West End,49.290569375852726,-123.1367416450476,2003-03-28 14:00:00
Theft of Bicycle,2003,3,28,17,0,18XX LARCH ST,Kitsilano,49.26963093711061,-123.16227995057115,2003-03-28 17:00:00
Theft of Bicycle,2003,3,28,18,0,33XX W 2ND AVE,Kitsilano,49.270356202131985,-123.17818601237877,2003-03-28 18:00:00
Theft of Bicycle,2003,3,28,19,0,14XX STRATHMORE MEWS,Central Business District,49.27309902335352,-123.12683480906047,2003-03-28 19:00:00
Theft of Bicycle,2003,3,29,0,0,46XX W 10TH AVE,West Point Grey,49.2639394143136,-123.2132347251867,2003-03-29 00:00:00
Theft of Bicycle,2003,3,29,0,1,15XX W 16TH AVE,Fairview,49.257134781059015,-123.14098330140465,2003-03-29 00:01:00
Theft of Bicycle,2003,3,29,14,0,15XX W 14TH AVE,Fairview,49.25888512260766,-123.13912714493085,2003-03-29 14:00:00
Theft of Bicycle,2003,3,29,17,15,2XX ALEXANDER ST,Strathcona,49.284061732077014,-123.09941060369006,2003-03-29 17:15:00
Theft of Bicycle,2003,3,30,0,0,13XX DAVIE ST,West End,49.283249033578535,-123.13550198485727,2003-03-30 00:00:00
Theft of Bicycle,2003,3,30,0,0,12XX BURNABY ST,West End,49.28126710714653,-123.13483699333923,2003-03-30 00:00:00
Theft of Bicycle,2003,3,30,1,30,13XX W 13TH AVE,Fairview,49.259814484331045,-123.1355142205615,2003-03-30 01:30:00
Theft of Bicycle,2003,3,31,4,0,14XX STRATHMORE MEWS,Central Business District,49.27309902335352,-123.12683480906047,2003-03-31 04:00:00
Theft of Bicycle,2003,3,31,15,0,23XX E GEORGIA ST,Grandview-Woodland,49.2782507421823,-123.05718293908302,2003-03-31 15:00:00
Theft of Bicycle,2003,3,31,17,15,3XX W GEORGIA ST,Central Business District,49.28023389126564,-123.11478463074529,2003-03-31 17:15:00
Theft of Bicycle,2003,4,1,0,0,6X W CORDOVA ST,Central Business District,49.282786773597266,-123.10586060121814,2003-04-01 00:00:00
Theft of Bicycle,2003,4,1,0,0,38XX ONTARIO ST,Riley Park,49.2501416802031,-123.1048922599437,2003-04-01 00:00:00
Theft of Bicycle,2003,4,1,1,0,38XX FLEMING ST,Kensington-Cedar Cottage,49.25063411120004,-123.07205696595226,2003-04-01 01:00:00
Theft of Bicycle,2003,4,1,1,0,34XX SE MARINE DR,Killarney,49.20796325805402,-123.03000765483516,2003-04-01 01:00:00
Theft of Bicycle,2003,4,1,2,12,43XX W 10TH AVE,West Point Grey,49.26374221133547,-123.20559850192022,2003-04-01 02:12:00
Theft of Bicycle,2003,4,1,10,0,19XX W 3RD AVE,Kitsilano,49.26893772296219,-123.14961571521395,2003-04-01 10:00:00
Theft of Bicycle,2003,4,1,20,0,16XX NELSON ST,West End,49.28798641223801,-123.13644217106788,2003-04-01 20:00:00
Theft of Bicycle,2003,4,1,21,0,32XX W 4TH AVE,Kitsilano,49.26851827220293,-123.17645172052251,2003-04-01 21:00:00
Theft of Bicycle,2003,4,2,0,1,54XX CECIL ST,Renfrew-Collingwood,49.2348792633361,-123.03671322488454,2003-04-02 00:01:00
Theft of Bicycle,2003,4,3,18,0,COMMERCIAL DR / E 1ST AVE,Grandview-Woodland,49.269586498202294,-123.06967550001963,2003-04-03 18:00:00
Theft of Bicycle,2003,4,3,19,0,10XX E 10TH AVE,Mount Pleasant,49.261490631321536,-123.08238618719028,2003-04-03 19:00:00
Theft of Bicycle,2003,4,4,0,0,10XX BEACH AVE,Central Business District,49.27614351904384,-123.13401126592831,2003-04-04 00:00:00
Theft of Bicycle,2003,4,4,17,5,31XX MAIN ST,Mount Pleasant,49.25720652407215,-123.10127386042501,2003-04-04 17:05:00
Theft of Bicycle,2003,4,4,18,45,19XX PARKER ST,Grandview-Woodland,49.2757769292532,-123.06554067588318,2003-04-04 18:45:00
Theft of Bicycle,2003,4,5,0,0,20XX SCOTIA ST,Mount Pleasant,49.266816638648216,-123.09873616808552,2003-04-05 00:00:00
Theft of Bicycle,2003,4,5,13,0,22XX MARSTRAND AVE,Kitsilano,49.26242912170338,-123.1573579414811,2003-04-05 13:00:00
Theft of Bicycle,2003,4,5,13,15,22XX MARSTRAND AVE,Kitsilano,49.26242912170338,-123.1573579414811,2003-04-05 13:15:00
Theft of Bicycle,2003,4,6,0,1,84XX JELLICOE ST,Killarney,49.20693359239278,-123.04763464655156,2003-04-06 00:01:00
Theft of Bicycle,2003,4,6,2,0,5X W CORDOVA ST,Central Business District,49.28264395573496,-123.10557204237494,2003-04-06 02:00:00
Theft of Bicycle,2003,4,6,13,30,22XX W 4TH AVE,Kitsilano,49.26819828203879,-123.1554748809373,2003-04-06 13:30:00
Theft of Bicycle,2003,4,6,16,0,36XX W 38TH AVE,Dunbar-Southlands,49.237543843639834,-123.18642236811468,2003-04-06 16:00:00
Theft of Bicycle,2003,4,7,9,10,CARRALL ST / E CORDOVA ST,Central Business District,49.2824295981838,-123.10426740004884,2003-04-07 09:10:00
Theft of Bicycle,2003,4,7,14,0,10XX W 11TH AVE,Fairview,49.26151569780688,-123.12868621018742,2003-04-07 14:00:00
Theft of Bicycle,2003,4,7,14,15,11XX HORNBY ST,Central Business District,49.27850732540468,-123.12789851574021,2003-04-07 14:15:00
Theft of Bicycle,2003,4,8,0,0,2XX E GEORGIA ST,Strathcona,49.278595260857806,-123.0986909682235,2003-04-08 00:00:00
Theft of Bicycle,2003,4,8,18,0,10XX WOLFE AVE,Shaughnessy,49.25259873329729,-123.12770296176876,2003-04-08 18:00:00
Theft of Bicycle,2003,4,8,19,0,OAK ST / W 10TH AVE,Fairview,49.262439898122416,-123.12665030008459,2003-04-08 19:00:00
Theft of Bicycle,2003,4,8,22,0,6XX W 8TH AVE,Fairview,49.26422032641412,-123.11762325915538,2003-04-08 22:00:00
Theft of Bicycle,2003,4,8,22,30,10XX W 13TH AVE,Fairview,49.25969703602729,-123.12803814031753,2003-04-08 22:30:00
Theft of Bicycle,2003,4,9,12,30,22XX MARSTRAND AVE,Kitsilano,49.26240515442917,-123.15607108923675,2003-04-09 12:30:00
Theft of Bicycle,2003,4,9,14,0,7XX JERVIS ST,West End,49.28714061895109,-123.12841966496988,2003-04-09 14:00:00
Theft of Bicycle,2003,4,9,16,0,22XX MARSTRAND AVE,Kitsilano,49.26240515442917,-123.15607108923675,2003-04-09 16:00:00
Theft of Bicycle,2003,4,9,19,0,21XX W 3RD AVE,Kitsilano,49.26898446296417,-123.15285835844988,2003-04-09 19:00:00
Theft of Bicycle,2003,4,10,10,0,22XX MARSTRAND AVE,Kitsilano,49.26242912170338,-123.1573579414811,2003-04-10 10:00:00
Theft of Bicycle,2003,4,10,18,0,3XX E 38TH AVE,Riley Park,49.23624254344153,-123.09901542662116,2003-04-10 18:00:00
Theft of Bicycle,2003,4,10,19,30,5X W HASTINGS ST,Central Business District,49.28178274031418,-123.10576986008901,2003-04-10 19:30:00
Theft of Bicycle,2003,4,10,23,0,7XX MILLYARD ST,Fairview,49.26673849444048,-123.12071268596993,2003-04-10 23:00:00
Theft of Bicycle,2003,4,11,9,0,16XX NAPIER ST,Grandview-Woodland,49.27490665942694,-123.06979692790142,2003-04-11 09:00:00
Theft of Bicycle,2003,4,11,19,0,4XX ABBOTT ST,Central Business District,49.28194428470847,-123.10715282443208,2003-04-11 19:00:00
Theft of Bicycle,2003,4,11,23,0,19XX YORK AVE,Kitsilano,49.271557798408566,-123.14945104830103,2003-04-11 23:00:00
Theft of Bicycle,2003,4,12,1,0,4XX W PENDER ST,Central Business District,49.282767921901076,-123.11201521977713,2003-04-12 01:00:00
Theft of Bicycle,2003,4,12,7,30,5XX PACIFIC ST,Central Business District,49.27386636660203,-123.1274096070952,2003-04-12 07:30:00
Theft of Bicycle,2003,4,12,12,0,19XX NELSON ST,West End,49.29062734677206,-123.14066233575856,2003-04-12 12:00:00
Theft of Bicycle,2003,4,13,10,0,13XX ARBUTUS ST,Kitsilano,49.27439908172639,-123.15259214511933,2003-04-13 10:00:00
Theft of Bicycle,2003,4,13,12,0,1XX DRAKE ST,Central Business District,49.27340533933758,-123.1235088237792,2003-04-13 12:00:00
Theft of Bicycle,2003,4,14,0,1,31XX W 4TH AVE,Kitsilano,49.2684983002288,-123.17497803202616,2003-04-14 00:01:00
Theft of Bicycle,2003,4,14,9,0,12XX HAMILTON ST,Central Business District,49.27413305822746,-123.12388262706419,2003-04-14 09:00:00
Theft of Bicycle,2003,4,14,18,0,10XX HARWOOD ST,West End,49.277946952109076,-123.13185462540035,2003-04-14 18:00:00
Theft of Bicycle,2003,4,14,20,0,24XX W 2ND AVE,Kitsilano,49.26999491384194,-123.16133003425041,2003-04-14 20:00:00
Theft of Bicycle,2003,4,14,21,0,26XX PANDORA ST,Hastings-Sunrise,49.28302644137661,-123.05100135508542,2003-04-14 21:00:00
Theft of Bicycle,2003,4,15,0,0,19XX YORK AVE,Kitsilano,49.2715399879263,-123.14837100524234,2003-04-15 00:00:00
Theft of Bicycle,2003,4,15,0,0,4XX W 8TH AVE,Mount Pleasant,49.263889677827855,-123.11346161681517,2003-04-15 00:00:00
Theft of Bicycle,2003,4,15,12,0,59XX LATTA ST,Killarney,49.22987918076805,-123.034618788362,2003-04-15 12:00:00
Theft of Bicycle,2003,4,15,12,6,CLARK DR / E 19TH AVE,Kensington-Cedar Cottage,49.253524598210724,-123.07793240001398,2003-04-15 12:06:00
Theft of Bicycle,2003,4,15,19,0,33XX W 4TH AVE,Kitsilano,49.268554872154986,-123.17838332452823,2003-04-15 19:00:00
Theft of Bicycle,2003,4,15,20,8,2XX E 13TH AVE,Mount Pleasant,49.2592670960747,-123.1010791347653,2003-04-15 20:08:00
Theft of Bicycle,2003,4,16,8,0,46XX W 10TH AVE,West Point Grey,49.26396070871393,-123.21455993062919,2003-04-16 08:00:00
Theft of Bicycle,2003,4,16,9,0,10XX BURNABY ST,West End,49.278477272315456,-123.13037687595292,2003-04-16 09:00:00
Theft of Bicycle,2003,4,17,0,0,31XX W 4TH AVE,Kitsilano,49.2684983002288,-123.17497803202616,2003-04-17 00:00:00
Theft of Bicycle,2003,4,17,0,0,10XX NELSON ST,West End,49.28149192338302,-123.1265886349735,2003-04-17 00:00:00
Theft of Bicycle,2003,4,17,8,30,11XX W GEORGIA ST,Central Business District,49.286912945364975,-123.12489361842681,2003-04-17 08:30:00
Theft of Bicycle,2003,4,17,20,0,46XX W 10TH AVE,West Point Grey,49.26396070871393,-123.21455993062919,2003-04-17 20:00:00
Theft of Bicycle,2003,4,18,9,0,BURRARD ST / W GEORGIA ST,West End,49.28440909816451,-123.12109700008232,2003-04-18 09:00:00
Theft of Bicycle,2003,4,18,22,0,5XX E 15TH AVE,Mount Pleasant,49.25735318842987,-123.09344843282243,2003-04-18 22:00:00
Theft of Bicycle,2003,4,20,12,0,8XX BIDWELL ST,West End,49.29007997395388,-123.13436760794643,2003-04-20 12:00:00
Theft of Bicycle,2003,4,22,7,45,13XX W 7TH AVE,Fairview,49.265246956237384,-123.13506353990229,2003-04-22 07:45:00
Theft of Bicycle,2003,4,22,8,0,16XX HARWOOD ST,West End,49.28433758335433,-123.14154572719974,2003-04-22 08:00:00
Theft of Bicycle,2003,4,22,18,0,27XX SPRUCE ST,Fairview,49.261285707087104,-123.12901417943527,2003-04-22 18:00:00
Theft of Bicycle,2003,4,22,22,0,RICHARDS ST / W HASTINGS ST,Central Business District,49.28404659817286,-123.11190840006454,2003-04-22 22:00:00
Theft of Bicycle,2003,4,23,0,30,18XX W 7TH AVE,Kitsilano,49.26550768332947,-123.14630263833412,2003-04-23 00:30:00
Theft of Bicycle,2003,4,23,8,0,10XX W GEORGIA ST,Central Business District,49.28539734295027,-123.12253761224902,2003-04-23 08:00:00
Theft of Bicycle,2003,4,23,10,10,9XX CAMBIE ST,Central Business District,49.27664798559622,-123.11719789426172,2003-04-23 10:10:00
Theft of Bicycle,2003,4,23,12,0,15XX E 4TH AVE,Grandview-Woodland,49.26692896033368,-123.07259397025781,2003-04-23 12:00:00
Theft of Bicycle,2003,4,23,13,0,22XX W 4TH AVE,Kitsilano,49.26811289837758,-123.15526084584158,2003-04-23 13:00:00
Theft of Bicycle,2003,4,23,17,30,27XX BENTALL ST,Renfrew-Collingwood,49.25935111076383,-123.03194188653019,2003-04-23 17:30:00
Theft of Bicycle,2003,4,23,18,0,24XX W 2ND AVE,Kitsilano,49.26999491384194,-123.16133003425041,2003-04-23 18:00:00
Theft of Bicycle,2003,4,23,23,0,30XX E 29TH AVE,Renfrew-Collingwood,49.24458571599988,-123.04119875736956,2003-04-23 23:00:00
Theft of Bicycle,2003,4,24,0,0,9XX LAGOON DR,West End,49.29300280561101,-123.14116679648596,2003-04-24 00:00:00
Theft of Bicycle,2003,4,24,18,0,9XX LAGOON DR,West End,49.29300280561101,-123.14116679648596,2003-04-24 18:00:00
Theft of Bicycle,2003,4,24,19,0,16XX HARWOOD ST,West End,49.28433758335433,-123.14154572719974,2003-04-24 19:00:00
Theft of Bicycle,2003,4,25,14,0,15XX W 7TH AVE,Fairview,49.265411495172884,-123.14032053158624,2003-04-25 14:00:00
Theft of Bicycle,2003,4,25,18,0,32XX W 4TH AVE,Kitsilano,49.26851827220293,-123.17645172052251,2003-04-25 18:00:00
Theft of Bicycle,2003,4,26,0,0,12XX BIDWELL ST,West End,49.28608544585609,-123.14038163382438,2003-04-26 00:00:00
Theft of Bicycle,2003,4,26,15,0,CROWN ST / W 41ST AVE,Dunbar-Southlands,49.234772198172635,-123.19372370032733,2003-04-26 15:00:00
Theft of Bicycle,2003,4,27,19,0,15XX W 2ND AVE,Fairview,49.26971444358414,-123.13906958654977,2003-04-27 19:00:00
Theft of Bicycle,2003,4,27,20,30,44XX WALLACE ST,Dunbar-Southlands,49.2471247111045,-123.19082494819357,2003-04-27 20:30:00
Theft of Bicycle,2003,4,27,21,0,17XX ROBSON ST,West End,49.29048883306607,-123.13400317278351,2003-04-27 21:00:00
Theft of Bicycle,2003,4,28,8,15,11XX MAIN ST,Central Business District,49.27428995614284,-123.10009051280572,2003-04-28 08:15:00
Theft of Bicycle,2003,4,28,8,30,8XX W HASTINGS ST,Central Business District,49.28602105923486,-123.11502047780785,2003-04-28 08:30:00
Theft of Bicycle,2003,4,28,18,10,12XX E 15TH AVE,Mount Pleasant,49.25671939452277,-123.079400015585,2003-04-28 18:10:00
Theft of Bicycle,2003,4,28,21,0,45XX QUEBEC ST,Riley Park,49.24339747104465,-123.10253966862068,2003-04-28 21:00:00
Theft of Bicycle,2003,4,29,1,0,19XX HARO ST,West End,49.29196956519254,-123.13827255707352,2003-04-29 01:00:00
Theft of Bicycle,2003,4,29,8,45,8XX W 12TH AVE,Fairview,49.260590060707386,-123.12323565779813,2003-04-29 08:45:00
Theft of Bicycle,2003,4,29,11,0,2XX E HASTINGS ST,Strathcona,49.28130455976465,-123.09957751598364,2003-04-29 11:00:00
Theft of Bicycle,2003,4,29,11,7,31XX W 55TH AVE,Kerrisdale,49.22138239385781,-123.17514626729685,2003-04-29 11:07:00
Theft of Bicycle,2003,4,30,7,57,6XX E 61ST AVE,Sunset,49.21488328531336,-123.09256727540918,2003-04-30 07:57:00
Theft of Bicycle,2003,4,30,10,50,10XX GRANVILLE ST,Central Business District,49.279016447800004,-123.12330356234442,2003-04-30 10:50:00
Theft of Bicycle,2003,5,1,0,0,12XX W 13TH AVE,Fairview,49.25975761874187,-123.13193937850413,2003-05-01 00:00:00
Theft of Bicycle,2003,5,1,12,0,32XX W 4TH AVE,Kitsilano,49.26851827220293,-123.17645172052251,2003-05-01 12:00:00
Theft of Bicycle,2003,5,1,15,30,2XX W 8TH AVE,Mount Pleasant,49.26389754108147,-123.10986583212558,2003-05-01 15:30:00
Theft of Bicycle,2003,5,1,17,0,18XX STEPHENS ST,Kitsilano,49.26975778503933,-123.16637536595677,2003-05-01 17:00:00
Theft of Bicycle,2003,5,1,18,0,29XX E 29TH AVE,Renfrew-Collingwood,49.244520014587465,-123.04310656718395,2003-05-01 18:00:00
Theft of Bicycle,2003,5,1,18,0,46XX ONTARIO ST,Riley Park,49.24272395000317,-123.1052177229644,2003-05-01 18:00:00
Theft of Bicycle,2003,5,1,18,45,16XX DAVIE ST,West End,49.28567741180422,-123.13927974088877,2003-05-01 18:45:00
Theft of Bicycle,2003,5,2,0,0,14XX W 12TH AVE,Fairview,49.26073711957226,-123.1374782272207,2003-05-02 00:00:00
Theft of Bicycle,2003,5,2,19,0,11XX FOUNDRY QUAY,Fairview,49.26760134229782,-123.13052281047524,2003-05-02 19:00:00
Theft of Bicycle,2003,5,3,2,0,14XX W 13TH AVE,Fairview,49.259758137478535,-123.13741984201488,2003-05-03 02:00:00
Theft of Bicycle,2003,5,3,14,30,29XX SPRUCE ST,Fairview,49.25934219390826,-123.12919729910752,2003-05-03 14:30:00
Theft of Bicycle,2003,5,3,15,30,3XX W GEORGIA ST,Central Business District,49.28023389126564,-123.11478463074529,2003-05-03 15:30:00
Theft of Bicycle,2003,5,3,17,0,12XX JERVIS ST,West End,49.282682072112216,-123.13502766709033,2003-05-03 17:00:00
Theft of Bicycle,2003,5,4,11,0,10XX DUNSMUIR ST,Central Business District,49.28601686923596,-123.12047485494615,2003-05-04 11:00:00
Theft of Bicycle,2003,5,4,16,0,12XX ROBSON ST,West End,49.28677137015667,-123.12809461280678,2003-05-04 16:00:00
Theft of Bicycle,2003,5,5,0,0,12XX COMOX ST,West End,49.283771793633505,-123.13204850556598,2003-05-05 00:00:00
Theft of Bicycle,2003,5,5,11,0,25XX BLENHEIM ST,Kitsilano,49.26419061422495,-123.17773786153282,2003-05-05 11:00:00
Theft of Bicycle,2003,5,6,1,0,21XX ALMA ST,West Point Grey,49.2675609897276,-123.18579817490948,2003-05-06 01:00:00
Theft of Bicycle,2003,5,6,3,0,COMMERCIAL DR / NAPIER ST,Grandview-Woodland,49.27486409816321,-123.06954540002008,2003-05-06 03:00:00
Theft of Bicycle,2003,5,6,8,57,11XX GRANVILLE ST,Central Business District,49.27812000831859,-123.12464066828092,2003-05-06 08:57:00
Theft of Bicycle,2003,5,6,19,40,8XX ROBSON ST,Central Business District,49.28202250121803,-123.12093114472064,2003-05-06 19:40:00
Theft of Bicycle,2003,5,6,20,30,44XX ALMA ST,Dunbar-Southlands,49.24708271101212,-123.18681483316901,2003-05-06 20:30:00
Theft of Bicycle,2003,5,6,22,0,12XX MARINASIDE CRES,Central Business District,49.27265359777996,-123.12024055362978,2003-05-06 22:00:00
Theft of Bicycle,2003,5,6,23,0,58XX LINCOLN ST,Killarney,49.23071256394707,-123.02639176573243,2003-05-06 23:00:00
Theft of Bicycle,2003,5,7,8,50,12XX W BROADWAY AVE,Fairview,49.26353163834088,-123.13178634402102,2003-05-07 08:50:00
Theft of Bicycle,2003,5,7,19,45,12XX NICOLA ST,West End,49.28358037750633,-123.13890026688497,2003-05-07 19:45:00
Theft of Bicycle,2003,5,8,3,0,9XX SEYMOUR ST,Central Business District,49.27927750660561,-123.12088965211859,2003-05-08 03:00:00
Theft of Bicycle,2003,5,8,20,0,18XX E 35TH AVE,Kensington-Cedar Cottage,49.238332384008196,-123.06832863847097,2003-05-08 20:00:00
Theft of Bicycle,2003,5,9,0,0,14XX W 12TH AVE,Fairview,49.26073711957226,-123.1374782272207,2003-05-09 00:00:00
Theft of Bicycle,2003,5,9,8,0,25XX W 4TH AVE,Kitsilano,49.26827234466027,-123.16383989833403,2003-05-09 08:00:00
Theft of Bicycle,2003,5,9,17,0,37XX W 7TH AVE,West Point Grey,49.2661104809791,-123.18599519725579,2003-05-09 17:00:00
Theft of Bicycle,2003,5,10,13,0,20XX E GEORGIA ST,Grandview-Woodland,49.27835589424164,-123.0624067560673,2003-05-10 13:00:00
Theft of Bicycle,2003,5,10,19,30,9XX E HASTINGS ST,Strathcona,49.280999788948684,-123.08468259079795,2003-05-10 19:30:00
Theft of Bicycle,2003,5,10,20,0,21XX W 7TH AVE,Kitsilano,49.26564972894701,-123.15459517553165,2003-05-10 20:00:00
Theft of Bicycle,2003,5,11,7,0,1XX W HASTINGS ST,Central Business District,49.28246772846662,-123.10955910331556,2003-05-11 07:00:00
